trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
913,False,"{'a': 0.5, 'e': 0.13964372019042853}",20,0,34.46184174854836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
914,False,"{'a': 0.5, 'e': 0.1388430034324195}",30,12,31.035321981140118,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.1380451753132681}",25,15,18.281465881424868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.1372502317888381}",30,8,38.80409619934857,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.13645816876052436}",25,0,17.870015719066622,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
918,False,"{'a': 0.5, 'e': 0.13566898207582911}",20,12,8.648026781071893,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.13488266752893743}",20,14,11.406647786081487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.13409922086129136}",25,0,3.6504926995140723,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
921,False,"{'a': 0.5, 'e': 0.13331863776216293}",20,12,13.964615299718817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.13254091386922592}",25,5,7.278498777069252,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.13176604476912623}",20,8,24.565149269040507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.1309940259980511}",20,1,-17.891102552294267,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
925,False,"{'a': 0.5, 'e': 0.13022485304229672}",25,0,-19.577246116666466,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
926,False,"{'a': 0.5, 'e': 0.12945852133883468}",20,6,15.023369657450024,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.1286950262758767}",20,11,11.222121218227404,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.12793436319343807}",25,5,24.060703868965764,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.12717652738389942}",25,13,1.759783928618392,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.12642151409256708}",20,7,19.879064406530116,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.12566931851823152}",20,0,36.524368624806094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.12491993581372454}",25,13,13.534718340260357,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.12417336108647445}",25,11,14.888860525782004,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.12342958939905964}",30,16,2.205830536170395,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.12268861576976044}",25,13,21.768181674192622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.12195043517310913}",30,12,14.527402675945746,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.12121504254043815}",35,18,30.39385190814724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.12048243276042636}",20,7,19.87027878143321,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.11975260067964358}",20,6,21.245095147648662,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.11902554110309305}",25,9,32.77898449256456,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.5, 'e': 0.118301248794752}",20,5,26.98489296512581,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.11757971847811023}",20,14,8.454084299916476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.11686094483670664}",20,2,26.6243955089964,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.11614492251466375}",30,10,24.402500193850294,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.11543164611722012}",20,12,14.93346024982641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.11472111021126068}",20,10,-7.7371521250955,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.1140133093258449}",30,3,-26.18051692335669,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
948,False,"{'a': 0.5, 'e': 0.11330823795273283}",20,1,21.884253040673233,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.11260589054690893}",20,8,-13.808892384899202,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.1119062615271037}",25,15,19.7212330120973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.11120934527631304}",20,13,13.601928614658634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.11051513614231541}",25,17,8.369361660907852,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.1098236284381866}",20,12,4.8750732198290745,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.10913481644281231}",20,6,18.356015433585082,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.10844869440139827}",20,15,8.73142366535437,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.10776525652597813}",20,8,-23.907989503107437,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
957,False,"{'a': 0.5, 'e': 0.10708449699591878}",25,4,20.71875796374649,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.10640640995842353}",35,24,22.107823836986473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.1057309895290326}",20,15,8.25708380806156,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.10505822979212139}",20,13,-0.20654898334592398,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.10438812480139605}",30,20,20.28962570358962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.10372066858038682}",30,17,28.412983436473652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.1030558551229387}",20,12,15.753294535756552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.10239367839369962}",30,16,14.460647296430038,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.10173413232860608}",30,12,22.037740511444504,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.10107721083536632}",20,0,21.197324257666583,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
967,False,"{'a': 0.5, 'e': 0.10042290779394077}",30,13,28.49232105191279,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.09977121705702001}",20,7,10.839622809741261,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.0991221324505001}",20,10,18.644987857938595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.5, 'e': 0.09847564777395527}",25,7,30.088707853119043,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.097831756801108}",25,13,22.080773001310288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.5, 'e': 0.09719045328029642}",20,9,19.615881556754488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.09655173093493909}",25,13,25.36696448288177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.09591558346399706}",30,8,-13.47399649697265,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
975,False,"{'a': 0.5, 'e': 0.09528200454243327}",25,19,9.821649101016492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.09465098782166922}",25,17,18.6320419977337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.09402252693003897}",25,11,11.738349683107094,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.09339661547324032}",30,9,-4.302005748974322,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
979,False,"{'a': 0.5, 'e': 0.0927732470347834}",25,17,14.897213158628603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.09215241517643637}",35,23,20.25646920192137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.09153411343866844}",30,0,51.68210007029267,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
982,False,"{'a': 0.5, 'e': 0.0909183353410901}",20,10,24.279139163606633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.09030507438289062}",20,12,7.83301055805215,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.08969432404327267}",20,0,16.335044804118482,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
985,False,"{'a': 0.5, 'e': 0.08908607778188421}",30,23,11.862282329065048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 0.08848032903924759}",30,18,24.97505231199157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.5, 'e': 0.08787707123718581}",35,24,17.9758140127398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.08727629777924602}",20,1,-56.41928932561709,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
989,False,"{'a': 0.5, 'e': 0.08667800205112004}",25,3,27.315951664039392,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.0860821774210623}",20,10,17.564342600328594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.08548881724030476}",25,8,31.014158151901125,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.08489791484346897}",25,4,24.09774825013012,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 0.08430946354897546}",25,0,32.649547705614076,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
994,False,"{'a': 0.5, 'e': 0.08372345665945016}",20,9,5.765476464886991,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.08313988746212794}",25,13,17.129668099928907,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.08255874922925338}",30,15,25.929540839552235,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.0819800352184786}",25,8,25.22173912116873,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.08140373867325833}",20,0,-12.814969317018438,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
999,False,"{'a': 0.5, 'e': 0.08082985282324195}",25,20,8.82612781374633,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 0.08025837088466288}",20,11,-31.5294704809792,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1001,False,"{'a': 0.5, 'e': 0.07968928606072487}",20,13,13.642442159196527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.5, 'e': 0.07912259154198559}",20,14,10.4158315534152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.5, 'e': 0.07855828050673726}",25,3,-13.004736457564237,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1004,False,"{'a': 0.5, 'e': 0.07799634612138445}",20,9,18.637818680840226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.5, 'e': 0.07743678154081897}",30,20,8.448681643296172,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.07687957990879188}",25,3,3.892588765466685,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1007,False,"{'a': 0.5, 'e': 0.07632473435828269}",25,14,22.34325679119065,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.5, 'e': 0.07577223801186558}",30,12,23.66701564600247,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.5, 'e': 0.07522208398207289}",25,8,25.476323368957246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.5, 'e': 0.07467426537175556}",25,6,31.66856512783018,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.07412877527444084}",25,14,5.379921454339113,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1012,False,"{'a': 0.5, 'e': 0.07358560677468708}",30,22,14.967328996619806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.07304475294843564}",30,20,18.086527433998004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.07250620686335996}",20,15,8.97910263283067,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.07196996157921172}",20,0,17.31359178934247,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1016,False,"{'a': 0.5, 'e': 0.07143601014816423}",35,12,33.91007236433145,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.5, 'e': 0.07090434561515285}",25,0,40.75505714067961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.5, 'e': 0.07037496101821265}",20,8,22.838902608273887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.06984784938881317}",30,13,26.338118920839065,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.5, 'e': 0.06932300375219032}",30,8,42.345906978970525,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.5, 'e': 0.0688004171276755}",20,1,29.853219431206554,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.5, 'e': 0.06828008252902183}",35,18,18.809379910813824,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.5, 'e': 0.06776199296472757}",20,3,-5.434977558942104,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1024,False,"{'a': 0.5, 'e': 0.0672461414383567}",20,9,-2.1872389695999392,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1025,False,"{'a': 0.5, 'e': 0.06673252094885665}",20,0,32.25882086204691,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.5, 'e': 0.06622112449087332}",25,16,16.508613899193207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.5, 'e': 0.06571194505506313}",20,10,17.475204085035546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.5, 'e': 0.06520497562840241}",20,11,5.862111445775035,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.0647002091944939}",20,6,24.6395416731258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.5, 'e': 0.0641976387338705}",20,10,18.067232776213206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.5, 'e': 0.06369725722429616}",25,8,28.7927498339649,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.06319905764106416}",20,10,17.907597895652053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.06270303295729243}",20,8,22.043602771343636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.062209176144216186}",20,11,-2.026300842309406,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.061717480171477816}",30,7,39.90861300997574,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.06122793800741401}",20,15,8.162378456940917,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.060740542619340136}",25,15,19.153062139341422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.060255286973831895}",20,8,20.781608852126677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.05977216403700423}",25,15,11.790598653405592,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1040,False,"{'a': 0.5, 'e': 0.05929116677478754}",30,18,24.66809659680682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.05881228815320118}",20,0,20.179656718917215,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1042,False,"{'a': 0.5, 'e': 0.058335521138624245}",20,7,18.167047130895998,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.0578608586980637}",20,15,9.467494230619575,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.057388293799419766}",25,11,1.8559450448767387,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.05691781941174871}",30,8,37.00144507488362,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.05644942850552291}",20,9,20.871775725780076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.5, 'e': 0.0559831140528883}",20,8,21.080571951359115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.05551886902791915}",20,9,19.753011534956972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.05505668640687025}",20,9,21.60638490448079,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.05459655916842642}",20,8,10.648481647851632,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.054138480293949444}",25,13,24.401212420467246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.05368244276772239}",35,5,47.586764795319006,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.053228439577191325}",20,7,8.169552676144889,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.052776463713204484}",20,8,23.961815985435905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.052326508170248816}",20,5,11.43209193685751,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.051878565946684024}",20,9,5.436496689446229,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.051432630044974025}",25,7,30.929051907297833,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.05098869347191587}",30,13,32.75537894989158,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.05054674923886616}",25,11,-17.313983382520423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1060,False,"{'a': 0.5, 'e': 0.050106790361964915}",20,13,7.5958260215874995,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.04966880986235698}",25,11,14.778608598649331,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.04923280076641091}",20,8,17.049202091127587,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.04879875610593538}",25,6,-12.590648269418498,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1064,False,"{'a': 0.5, 'e': 0.048366668918393134}",20,10,20.78428853292985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.04793653224711247}",20,6,21.879022392625135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.047508339141496304}",30,17,24.514375312436467,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.04708208265722874}",20,14,10.513213071173062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.046657755856479306}",20,0,9.620173132884679,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1069,False,"{'a': 0.5, 'e': 0.04623535180810472}",20,8,19.726292310204666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 0.045814863587848295}",20,8,20.06064965183137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.5, 'e': 0.04539628427853692}",25,0,39.387459135347136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1072,False,"{'a': 0.5, 'e': 0.04497960697027572}",25,11,29.26154924076704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.044564824760640345}",30,19,20.47219188670329,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.044151930754866876}",30,15,21.806663212234625,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.043740918066039455}",30,17,27.93283671389131,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.043331779815275556}",20,0,29.586524022990055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.5, 'e': 0.042924509131908976}",20,10,20.18821128931386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.04251909915367051}",20,8,21.261918128048524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.042115543026866355}",25,0,41.599216681115436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1080,False,"{'a': 0.5, 'e': 0.04171383390655426}",20,13,3.2831244859829654,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.04131396495671741}",20,11,7.907251233775207,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.040915929350436045}",20,3,-13.74711490848882,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1083,False,"{'a': 0.5, 'e': 0.040519720270056916}",20,6,26.367130214105117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.04012533090736045}",20,6,24.308387194168812,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.039732754463725775}",20,11,16.59561913833411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.03934198415029352}",20,6,20.779804600046784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 0.03895301318812646}",20,8,22.5759003111623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.038565834808368}",25,14,22.025355931698368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.038180442252398486}",20,12,13.310762339097625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.037796828771989435}",25,14,18.193552864001884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.03741498762945558}",20,8,20.95615655158541,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.037034912097804865}",35,20,15.636340379484832,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.0366565954608863}",25,0,34.78065776372177,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 0.03628003101353579}",25,12,24.461411289722555,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.03590521206171982}",25,9,25.42830530405941,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.5, 'e': 0.03553213192267721}",20,14,12.121346653725057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
